1	;7.17604	;20.3529	;31.9023	;37.044	;41.8209	;8.62968
24	;6.06312	;10.0506	;5.00362	;3.14469	;1.97756	;1.63735
25	;6.02045	;9.92109	;5.09281	;3.12822	;2.05757	;1.63614
26	;6.19325	;9.64416	;5.09032	;3.12654	;2.06144	;1.62962
27	;6.42781	;9.58247	;5.12307	;2.75257	;2.15111	;1.62471
28	;6.42781	;9.58247	;5.12307	;2.75257	;2.15111	;1.62471
29	;6.42781	;9.58247	;5.12307	;2.75257	;2.15111	;1.62471
30	;6.3277	;9.66889	;4.88784	;2.91629	;2.16635	;1.62035
31	;6.3277	;9.66889	;4.88784	;2.91629	;2.16635	;1.62035
32	;6.55895	;9.59062	;4.67625	;2.9384	;2.1543	;1.61732
33	;6.55895	;9.59062	;4.67625	;2.9384	;2.1543	;1.61732
34	;6.48357	;9.47731	;4.82202	;2.9654	;2.14991	;1.61605
35	;6.47284	;9.4344	;4.85752	;2.95813	;2.15483	;1.61477
36	;6.47284	;9.4344	;4.85752	;2.95813	;2.15483	;1.61477
37	;6.48059	;9.16869	;4.86013	;3.0661	;2.26432	;1.6124
38	;6.48059	;9.16869	;4.86013	;3.0661	;2.26432	;1.6124
39	;6.46585	;9.16148	;4.87071	;3.06095	;2.26773	;1.61159
40	;6.59591	;9.01957	;4.77154	;3.09919	;2.32197	;1.61043
41	;6.59591	;9.01957	;4.77154	;3.09919	;2.32197	;1.61043
42	;6.59591	;9.01957	;4.77154	;3.09919	;2.32197	;1.61043
43	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
44	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
45	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
46	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
47	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
48	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
49	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
50	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
51	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
52	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
53	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
54	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
55	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
56	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
57	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
58	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
59	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
60	;6.60758	;9.03478	;4.78002	;3.06408	;2.3066	;1.60949
61	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
62	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
63	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
64	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
65	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
66	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
67	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
68	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
69	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
70	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
71	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
72	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
73	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
74	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
75	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
76	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
77	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
78	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
79	;6.5918	;9.04061	;4.78028	;3.06935	;2.30736	;1.60926
80	;6.58383	;9.04045	;4.78197	;3.05979	;2.32269	;1.60922
81	;6.58383	;9.04045	;4.78197	;3.05979	;2.32269	;1.60922
82	;6.58383	;9.04045	;4.78197	;3.05979	;2.32269	;1.60922
83	;6.58383	;9.04045	;4.78197	;3.05979	;2.32269	;1.60922
84	;6.58383	;9.04045	;4.78197	;3.05979	;2.32269	;1.60922
85	;6.58383	;9.04045	;4.78197	;3.05979	;2.32269	;1.60922
86	;6.58383	;9.04045	;4.78197	;3.05979	;2.32269	;1.60922
87	;6.58383	;9.04045	;4.78197	;3.05979	;2.32269	;1.60922
88	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
89	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
90	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
91	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
92	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
93	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
94	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
95	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
96	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
97	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
98	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
99	;6.57842	;9.04386	;4.77984	;3.06277	;2.32273	;1.60915
100	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
101	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
102	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
103	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
104	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
105	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
106	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
107	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
108	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
109	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
110	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
111	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
112	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
113	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
114	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
115	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
116	;6.59352	;9.00674	;4.80712	;3.05782	;2.32127	;1.60908
117	;6.58631	;8.99853	;4.81236	;3.06104	;2.32761	;1.60904
118	;6.58631	;8.99853	;4.81236	;3.06104	;2.32761	;1.60904
119	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
120	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
121	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
122	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
123	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
124	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
125	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
126	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
127	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
128	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
129	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
130	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
131	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
132	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
133	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
134	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
135	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
136	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
137	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
138	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
139	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
140	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
141	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
142	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
143	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
144	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
145	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
146	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
147	;6.58863	;8.99672	;4.8171	;3.05624	;2.32714	;1.60904
148	;6.57241	;9.00112	;4.81956	;3.06447	;2.32795	;1.60902
149	;6.57241	;9.00112	;4.81956	;3.06447	;2.32795	;1.60902
150	;6.57241	;9.00112	;4.81956	;3.06447	;2.32795	;1.60902

1	;11.288	;16.2451	;6.42188	;20.432	;36.7662	;5.68796
2	;11.288	;16.2451	;6.42188	;20.432	;36.7662	;5.68796
3	;11.7032	;18.5428	;5.42897	;3.71666	;33.922	;4.57477
4	;10.7719	;13.9134	;4.37352	;7.56744	;30.0457	;4.16033
5	;13.7325	;8.07953	;6.19051	;11.1902	;19.9373	;3.68972
6	;16.7785	;13.4296	;8.13359	;8.5204	;4.72822	;3.21924
7	;6.84115	;10.2237	;4.5565	;4.68653	;9.54235	;2.23705
8	;5.52474	;10.1051	;5.95011	;4.85678	;7.19275	;2.09848
9	;5.52474	;10.1051	;5.95011	;4.85678	;7.19275	;2.09848
10	;5.33921	;9.00551	;5.99541	;6.9151	;6.12538	;2.08295
11	;6.56708	;7.83339	;5.96504	;7.35162	;3.8201	;1.96792
12	;6.25074	;9.03516	;5.69072	;7.43402	;1.96928	;1.89571
13	;6.25074	;9.03516	;5.69072	;7.43402	;1.96928	;1.89571
14	;6.14767	;9.01306	;5.10894	;7.04652	;1.95967	;1.82681
15	;7.76072	;10.4587	;4.97972	;3.28376	;2.59937	;1.81474
16	;7.76072	;10.4587	;4.97972	;3.28376	;2.59937	;1.81474
17	;7.76072	;10.4587	;4.97972	;3.28376	;2.59937	;1.81474
18	;6.15289	;10.0199	;6.14327	;2.36906	;2.7955	;1.71479
19	;6.93035	;9.70184	;5.73679	;2.50228	;1.94359	;1.67325
20	;6.93035	;9.70184	;5.73679	;2.50228	;1.94359	;1.67325
21	;6.93035	;9.70184	;5.73679	;2.50228	;1.94359	;1.67325
22	;6.93035	;9.70184	;5.73679	;2.50228	;1.94359	;1.67325
23	;6.93035	;9.70184	;5.73679	;2.50228	;1.94359	;1.67325
24	;6.93035	;9.70184	;5.73679	;2.50228	;1.94359	;1.67325
25	;6.93035	;9.70184	;5.73679	;2.50228	;1.94359	;1.67325
26	;6.93035	;9.70184	;5.73679	;2.50228	;1.94359	;1.67325
27	;6.57881	;8.9638	;5.74576	;2.63406	;2.34307	;1.63897
28	;6.57881	;8.9638	;5.74576	;2.63406	;2.34307	;1.63897
29	;6.57881	;8.9638	;5.74576	;2.63406	;2.34307	;1.63897
30	;6.57881	;8.9638	;5.74576	;2.63406	;2.34307	;1.63897
31	;6.50168	;8.87864	;5.35484	;2.67335	;2.81425	;1.6363
32	;6.50168	;8.87864	;5.35484	;2.67335	;2.81425	;1.6363
33	;6.50168	;8.87864	;5.35484	;2.67335	;2.81425	;1.6363
34	;6.50168	;8.87864	;5.35484	;2.67335	;2.81425	;1.6363
35	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
36	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
37	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
38	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
39	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
40	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
41	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
42	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
43	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
44	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
45	;6.38204	;8.84358	;5.44211	;2.91604	;2.638	;1.63624
46	;6.27838	;8.82936	;5.65216	;2.88828	;2.45423	;1.62879
47	;6.27838	;8.82936	;5.65216	;2.88828	;2.45423	;1.62879
48	;6.27838	;8.82936	;5.65216	;2.88828	;2.45423	;1.62879
49	;6.27838	;8.82936	;5.65216	;2.88828	;2.45423	;1.62879
50	;7.02416	;8.66215	;5.01149	;3.11372	;2.21596	;1.62411
51	;7.02416	;8.66215	;5.01149	;3.11372	;2.21596	;1.62411
52	;7.02416	;8.66215	;5.01149	;3.11372	;2.21596	;1.62411
53	;7.02278	;8.62915	;5.01934	;3.13102	;2.22059	;1.62383
54	;7.02278	;8.62915	;5.01934	;3.13102	;2.22059	;1.62383
55	;7.02278	;8.62915	;5.01934	;3.13102	;2.22059	;1.62383
56	;7.02278	;8.62915	;5.01934	;3.13102	;2.22059	;1.62383
57	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
58	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
59	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
60	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
61	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
62	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
63	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
64	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
65	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
66	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
67	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
68	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
69	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
70	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
71	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
72	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
73	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
74	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
75	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
76	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
77	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
78	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
79	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
80	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
81	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
82	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
83	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
84	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
85	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
86	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
87	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
88	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
89	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
90	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
91	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
92	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
93	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
94	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
95	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
96	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
97	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
98	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
99	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
100	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
101	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
102	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
103	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
104	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
105	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
106	;6.88666	;8.63733	;5.12682	;3.11506	;2.16287	;1.61795
107	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
108	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
109	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
110	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
111	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
112	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
113	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
114	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
115	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
116	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
117	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
118	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
119	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
120	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
121	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
122	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
123	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
124	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
125	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
126	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
127	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
128	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
129	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
130	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
131	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
132	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
133	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
134	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
135	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
136	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
137	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
138	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
139	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
140	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
141	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
142	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
143	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
144	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
145	;6.76423	;8.72299	;5.21126	;2.91655	;2.27545	;1.61557
146	;6.64917	;8.88941	;4.84113	;3.2579	;2.20272	;1.61244
147	;6.64917	;8.88941	;4.84113	;3.2579	;2.20272	;1.61244
148	;6.64917	;8.88941	;4.84113	;3.2579	;2.20272	;1.61244
149	;6.64917	;8.88941	;4.84113	;3.2579	;2.20272	;1.61244
150	;6.64917	;8.88941	;4.84113	;3.2579	;2.20272	;1.61244

1	;9.62002	;16.8504	;49.8585	;5.68978	;12.183	;5.87819
2	;9.6224	;35.2532	;30.7179	;2.16977	;10.4339	;5.5035
3	;11.5342	;23.7615	;26.8032	;11.3286	;9.25224	;5.15921
4	;11.8643	;21.7946	;27.9892	;5.89638	;4.75682	;4.5116
5	;11.8643	;21.7946	;27.9892	;5.89638	;4.75682	;4.5116
6	;9.52481	;20.4889	;3.51843	;16.8157	;3.48136	;3.35894
7	;8.24034	;18.9159	;4.6358	;16.2049	;4.15953	;3.25456
8	;7.23272	;18.7875	;5.1252	;14.9117	;4.6508	;3.16417
9	;4.80277	;11.3095	;7.40354	;7.19085	;15.1469	;2.86126
10	;4.80277	;11.3095	;7.40354	;7.19085	;15.1469	;2.86126
11	;5.13318	;11.1096	;7.66722	;9.36101	;12.3222	;2.84502
12	;5.28065	;10.9499	;4.89087	;9.50046	;9.10149	;2.47874
13	;5.28065	;10.9499	;4.89087	;9.50046	;9.10149	;2.47874
14	;5.22292	;10.857	;4.40289	;9.61064	;8.82479	;2.4285
15	;7.10757	;10.0427	;8.55552	;7.17304	;3.4855	;2.26913
16	;5.77319	;9.15419	;6.6063	;9.03697	;3.3505	;2.11668
17	;5.68938	;9.07477	;6.4693	;8.95731	;3.31512	;2.09077
18	;5.72019	;9.13589	;6.43255	;8.87856	;3.26475	;2.08615
19	;5.66896	;9.14541	;6.39013	;8.89995	;3.21963	;2.07942
20	;6.79268	;9.14577	;5.23136	;8.5155	;3.46812	;2.06877
21	;6.17106	;9.09768	;4.46381	;8.22936	;3.3703	;1.95513
22	;6.0865	;8.7408	;4.42076	;8.278	;3.50992	;1.93665
23	;6.33785	;9.44801	;4.55677	;7.82674	;2.52877	;1.91556
24	;6.33785	;9.44801	;4.55677	;7.82674	;2.52877	;1.91556
25	;6.3814	;9.15278	;4.61739	;7.80001	;2.21123	;1.88216
26	;6.44486	;9.11449	;4.57526	;7.76276	;2.11899	;1.87302
27	;6.29121	;9.42875	;4.62527	;7.65155	;1.97518	;1.87025
28	;6.95483	;8.77879	;4.85333	;6.83182	;1.85652	;1.82678
29	;6.95483	;8.77879	;4.85333	;6.83182	;1.85652	;1.82678
30	;6.95483	;8.77879	;4.85333	;6.83182	;1.85652	;1.82678
31	;6.95483	;8.77879	;4.85333	;6.83182	;1.85652	;1.82678
32	;6.95676	;8.7755	;4.83405	;6.79841	;1.85641	;1.8234
33	;7.07783	;8.73861	;4.24405	;6.53745	;2.49127	;1.81517
34	;7.52955	;8.83929	;4.92521	;5.85356	;1.66399	;1.79784
35	;7.38752	;8.85038	;4.87544	;3.89076	;2.2791	;1.70247
36	;7.08739	;8.84242	;4.80565	;2.97548	;2.33068	;1.625
37	;7.10414	;8.8535	;4.80189	;2.98066	;2.29278	;1.62446
38	;7.07021	;8.84842	;4.79111	;2.99308	;2.27818	;1.62121
39	;6.99659	;8.89891	;4.71072	;3.05391	;2.23863	;1.61608
40	;6.96258	;8.89467	;4.74222	;3.06659	;2.22252	;1.61545
41	;6.95092	;8.88046	;4.74755	;3.05508	;2.22308	;1.61348
42	;6.8487	;8.9943	;4.69244	;3.01329	;2.30023	;1.61297
43	;6.8487	;8.9943	;4.69244	;3.01329	;2.30023	;1.61297
44	;6.76332	;8.99672	;4.69312	;3.00619	;2.36259	;1.61129
45	;6.64066	;9.03939	;4.68983	;3.00927	;2.43671	;1.61091
46	;6.64066	;9.03939	;4.68983	;3.00927	;2.43671	;1.61091
47	;6.64066	;9.03939	;4.68983	;3.00927	;2.43671	;1.61091
48	;6.64066	;9.03939	;4.68983	;3.00927	;2.43671	;1.61091
49	;6.64066	;9.03939	;4.68983	;3.00927	;2.43671	;1.61091
50	;6.59205	;8.98155	;4.71569	;3.09604	;2.42189	;1.61037
51	;6.59205	;8.98155	;4.71569	;3.09604	;2.42189	;1.61037
52	;6.53723	;9.02509	;4.73639	;3.08995	;2.41528	;1.61017
53	;6.53723	;9.02509	;4.73639	;3.08995	;2.41528	;1.61017
54	;6.53217	;9.02115	;4.73636	;3.09056	;2.41609	;1.60969
55	;6.53214	;9.02116	;4.73639	;3.09054	;2.41609	;1.60969
56	;6.50287	;9.01175	;4.77541	;3.12291	;2.38313	;1.60967
57	;6.46756	;9.02326	;4.77471	;3.12409	;2.40361	;1.6095
58	;6.46756	;9.02326	;4.77471	;3.12409	;2.40361	;1.6095
59	;6.49706	;9.03856	;4.75596	;3.12642	;2.37416	;1.60943
60	;6.49706	;9.03856	;4.75596	;3.12642	;2.37416	;1.60943
61	;6.49706	;9.03856	;4.75596	;3.12642	;2.37416	;1.60943
62	;6.49706	;9.03856	;4.75596	;3.12642	;2.37416	;1.60943
63	;6.49706	;9.03856	;4.75596	;3.12642	;2.37416	;1.60943
64	;6.49705	;9.03904	;4.75617	;3.12593	;2.37395	;1.60943
65	;6.49688	;9.04064	;4.75553	;3.1248	;2.37401	;1.60941
66	;6.49693	;9.04071	;4.75554	;3.12448	;2.37388	;1.60939
67	;6.49811	;9.03916	;4.75714	;3.12304	;2.37387	;1.60938
68	;6.49811	;9.03916	;4.75714	;3.12304	;2.37387	;1.60938
69	;6.49821	;9.04571	;4.75846	;3.11189	;2.37636	;1.60933
70	;6.49875	;9.04279	;4.78462	;3.08026	;2.38239	;1.60922
71	;6.49966	;9.04063	;4.79427	;3.06696	;2.38641	;1.60917
72	;6.50785	;9.02826	;4.79613	;3.06912	;2.38605	;1.60913
73	;6.50785	;9.02826	;4.79613	;3.06912	;2.38605	;1.60913
74	;6.50785	;9.02826	;4.79613	;3.06912	;2.38605	;1.60913
75	;6.50785	;9.02826	;4.79613	;3.06912	;2.38605	;1.60913
76	;6.51517	;9.0258	;4.79939	;3.06862	;2.37802	;1.60911
77	;6.51517	;9.0258	;4.79939	;3.06862	;2.37802	;1.60911
78	;6.50885	;9.02932	;4.79846	;3.06737	;2.38293	;1.6091
79	;6.50885	;9.02932	;4.79846	;3.06737	;2.38293	;1.6091
80	;6.50698	;9.03481	;4.79837	;3.06978	;2.37663	;1.60908
81	;6.51075	;9.0332	;4.7993	;3.07054	;2.37239	;1.60906
82	;6.51075	;9.0332	;4.7993	;3.07054	;2.37239	;1.60906
83	;6.49988	;9.03649	;4.82683	;3.06067	;2.36054	;1.60895
84	;6.49988	;9.03649	;4.82683	;3.06067	;2.36054	;1.60895
85	;6.49988	;9.03649	;4.82683	;3.06067	;2.36054	;1.60895
86	;6.49988	;9.03649	;4.82683	;3.06067	;2.36054	;1.60895
87	;6.49673	;9.03647	;4.83165	;3.06207	;2.35714	;1.60893
88	;6.49673	;9.03647	;4.83165	;3.06207	;2.35714	;1.60893
89	;6.49673	;9.03647	;4.83165	;3.06207	;2.35714	;1.60893
90	;6.49673	;9.03647	;4.83165	;3.06207	;2.35714	;1.60893
